1.271355718563009107e+00,7.433477564088788458e-01,0
-4.914721272372095662e-01,-9.804683361102843886e-01,-1
1.250857684815595006e+00,9.720829896084778321e-01,-1
1.131580122915639697e+00,6.595749139537130379e-01,0
1.114093140066252596e+00,6.170484957558793893e-01,0
1.278585955667266294e+00,6.527908735069051227e-01,0
-3.752576434930797178e-01,6.092679989360676451e-01,1
1.016556385688083708e+00,6.350056571995130739e-01,-1
1.222673271899034741e+00,8.873708449902957263e-01,0
1.109777427022188734e+00,6.331860471008726732e-01,0
-1.091924509800175525e+00,-7.455601465701341413e-01,2
-8.728278671900696617e-01,-7.208627201586356170e-01,-1
-1.070707637312316773e+00,3.701169883634317093e-01,-1
-1.226539299340786204e+00,-6.042896788989403634e-01,-1
1.437215884342455396e+00,9.034256085963729976e-01,-1
6.127524173524909745e-01,-1.698414971682032926e-01,1
-8.890627476932658757e-01,-9.653808061899046278e-01,2
1.124703246291108183e+00,7.477135222892502542e-01,0
-1.158649442085581960e+00,-1.178281267073349348e+00,2
1.147321590595269836e+00,1.060200823220552424e+00,-1
-8.757054703847847454e-01,8.365867508320644630e-01,1
1.325931066411389025e+00,7.647299638141298317e-01,0
4.688589472560403815e-01,7.117498424044110816e-01,1
8.484867230345161104e-02,6.465822307827232551e-01,1
1.103534280720844585e+00,9.545537486242402503e-01,-1
-3.451993912827229227e-01,9.258898798663444119e-01,1
8.518562879674812516e-01,1.272165197044711871e+00,-1
-9.364660318007231865e-01,-7.980277711501577720e-01,2
1.240304207614153720e+00,7.040289354626075857e-01,0
1.267394492467709854e+00,5.011356624900088486e-01,0
1.324007752501316082e+00,5.313440735127222814e-01,0
-1.342498371346810160e+00,-1.627217378508920342e+00,-1
-1.132193428348025943e+00,-1.248128762028814176e+00,2
-9.448804088070675844e-01,-5.577411353439701847e-01,-1
-1.169470801538343707e+00,-1.350487293722345994e+00,2
1.304268226252963236e+00,4.810390341357229649e-01,0
2.794133614751854733e-01,1.548734422206152317e+00,-1
1.076384880512155195e+00,8.062369546132784892e-01,-1
1.280024941383330450e+00,7.839659202372892821e-01,0
-1.288053894336514515e+00,-1.442316863275084682e+00,2
-9.806046303234359218e-01,6.559457370014192268e-01,-1
1.276540333423445306e+00,2.187076610962058743e-01,-1
1.257703044458155839e+00,5.318513412056458112e-01,0
-8.799414546474111365e-01,-1.478319621712692378e+00,2
-1.852146604791759521e-01,1.192274740724377446e+00,1
4.402559028390727880e-01,3.073166075464383029e-01,1
