1.415946270711847532e+00,-1.097484144834433684e+00,0
-9.820252548296364015e-02,-5.628195715946896494e-01,-1
1.083534526579499113e+00,-4.054093451703005280e-01,0
1.121982153366612112e+00,-8.769549789597640421e-01,0
1.123670281916009595e+00,-9.370826161427614487e-01,0
1.545051066231483805e+00,-1.368630246514952908e+00,0
-6.950493421302510466e-01,1.196826643391734724e+00,1
8.268171541007564018e-01,-5.740289212201618030e-01,0
1.105665445552631576e+00,-5.465827274186887408e-01,0
1.092118878582511776e+00,-8.790208752972273887e-01,0
-1.086577528259369263e+00,7.248934408345858449e-01,2
-7.921983831018329925e-01,4.061380616499292162e-01,2
-1.030221070634770753e+00,1.513533503717016782e+00,1
-1.361338506576071250e+00,1.134853919131650457e+00,3
1.691943898579948868e+00,-1.193094514319906763e+00,0
4.972126715873932679e-02,1.343643348242051783e-01,1
-6.683598290130361441e-01,9.760818680467069075e-02,2
9.967774289279710542e-01,-6.135655212204575992e-01,0
-9.210413328068812744e-01,2.400293216940298235e-01,2
6.855328333488136527e-01,1.689994726950187487e-01,-1
-1.032124557369572759e+00,1.643388513968151221e+00,1
1.544320384075972497e+00,-1.214594249246928825e+00,0
-2.431455481220473058e-01,7.096100531234911246e-01,1
-4.442759375853879145e-01,9.211043499489294240e-01,1
6.887530143912260483e-01,2.073632856560498824e-02,0
-7.540909786834500972e-01,1.350814383027188814e+00,1
-1.614782471339886172e-01,7.698915094218969912e-01,1
-8.356967310825139661e-01,4.029305397469054584e-01,2
1.375498194041557376e+00,-1.105177352347914033e+00,0
1.695497997404426860e+00,-1.747731839396502673e+00,0
1.819029864215554904e+00,-1.847240950510990354e+00,0
-9.110655439530513933e-01,-7.855828505247865190e-02,2
-8.417853920076802110e-01,1.018627520466464098e-01,2
-7.364456945260637877e-01,9.245874347863041187e-01,1
-8.329617648650806672e-01,2.175657582874014964e-02,2
1.823697004381543696e+00,-1.921411338884317699e+00,0
-5.510181628818421329e-01,1.289755638799874538e+00,1
7.901512866721276396e-01,-2.978700927023291145e-01,0
1.391660417614347667e+00,-1.014201882130731924e+00,0
-9.452004347510200022e-01,8.689282255806279887e-02,2
-1.047974955531369101e+00,1.612015376780940645e+00,1
3.311545137762313407e-01,-8.017491711298958823e-02,-1
1.631275074844050321e+00,-1.632465452059602695e+00,0
-3.476416477603052613e-01,-6.190911514814484429e-01,2
-7.277286652058236882e-01,1.393671922438470601e+00,1
-1.622020749983036358e-01,5.066132650455662523e-01,1
1.564733221531054541e+00,-1.323082491739593136e+00,0
1.393229887861316407e-01,2.603471442719247908e-01,1
8.054481648853707432e-01,-4.093575795751364654e-01,0
-7.722476260009264459e-01,1.252444869565641827e+00,1
